obj_id,species,speciesMatched,trait_name,value
Talbot_etal_2015_9,Cenococcum_geophilum,Cenococcum geophilum,cellobiohydrolase,72.1141374373258
Talbot_etal_2015_10,Coniophora_olivacea,Coniophora olivacea,cellobiohydrolase,162.062971264674
Talbot_etal_2015_11,Coniophora_puteana,Coniophora puteana,cellobiohydrolase,41.4418767697427
Talbot_etal_2015_12,Coprinopsis_atramentaria,Coprinopsis atramentaria,cellobiohydrolase,39.1367539150633
Talbot_etal_2015_13,Cryptococcus_sp,Cryptococcus sp,cellobiohydrolase,0.818227931818702
Talbot_etal_2015_14,Dacryopinax_sp,Dacryopinax spathularia,cellobiohydrolase,4.66404176934342
Talbot_etal_2015_15,Entoloma_sp,Hericium erinaceum,cellobiohydrolase,6.93777447163624
Talbot_etal_2015_16,Fistulina_hepatica,Fistulina hepatica,cellobiohydrolase,11.67663809425
Talbot_etal_2015_17,Fomitiporia_mediterranea,Fomitiporia mediterranea,cellobiohydrolase,233.28337970524
Talbot_etal_2015_18,Fomitopsis_pinicola,Fomitopsis pinicola,cellobiohydrolase,34.5830116273192
Talbot_etal_2015_19,Hericium erinaceum,Hericium erinaceum,cellobiohydrolase,159.009969091847
Talbot_etal_2015_20,Hygrophoropsis_auriantiaca,Hygrophoropsis auriantiaca,cellobiohydrolase,139.111801164598
Talbot_etal_2015_21,Lactarius_rufus,Lactarius rufus,cellobiohydrolase,0.449994975975777
Talbot_etal_2015_22,Lepista_nuda,Lepista nuda,cellobiohydrolase,158.24561742936
Talbot_etal_2015_23,Lyophyllum_montanum,Clitocybe glacialis,cellobiohydrolase,247.405433481318
Talbot_etal_2015_24,Ossicaulis_lignilitis,Ossicaulis lignilitis,cellobiohydrolase,34.9192368980602
Talbot_etal_2015_25,Penicillium_ochrochloron,Penicillium ochrochloron,cellobiohydrolase,30.2220973255787
Talbot_etal_2015_26,Phanerochaete_chrysosporium,Phanerodontia chrysosporium,cellobiohydrolase,118.573389671453
Talbot_etal_2015_27,Piloderma_croceum,Piloderma bicolor,cellobiohydrolase,33.3161806883271
Talbot_etal_2015_28,Pisolithus_tinctorius,Pisolithus arhizus,cellobiohydrolase,163.78250132636
Talbot_etal_2015_29,Pleurotus_ostreatus,Pleurotus ostreatus,cellobiohydrolase,162.861884011243
Talbot_etal_2015_30,Postia_placenta,Rhodonia placenta,cellobiohydrolase,387.725439427589
Talbot_etal_2015_31,Punctularia_strigosozonata,Punctularia strigosozonata,cellobiohydrolase,4281.66021726704
Talbot_etal_2015_32,Pyrenochaeta_cava,Pyrenochaeta cava,cellobiohydrolase,56.6137033488907
Talbot_etal_2015_33,Rhizopogon_arctostaphyli,Rhizopogon arctostaphyli,cellobiohydrolase,42.3655296879792
Talbot_etal_2015_34,Rhizopogon_salebrosus,Rhizopogon salebrosus,cellobiohydrolase,0.089720114868033
Talbot_etal_2015_35,Rhizopogon_vulgaris,Rhizopogon roseolus,cellobiohydrolase,0
Talbot_etal_2015_36,Sebacina_sp,Sebacina sparassoidea,cellobiohydrolase,478.173190880362
Talbot_etal_2015_37,Sistotrema_raduloides,Sistotrema raduloides,cellobiohydrolase,54.8456613969663
Talbot_etal_2015_38,Stereum_hirsutum,Stereum hirsutum,cellobiohydrolase,60.8953828214333
Talbot_etal_2015_39,Suillus_brevipes,Suillus brevipes,cellobiohydrolase,0
Talbot_etal_2015_40,Suillus_pungens,Suillus pungens,cellobiohydrolase,0.095901774576679
Talbot_etal_2015_41,Tapinella_atromentosus,Tapinella atromentosus,cellobiohydrolase,0.500870531582319
Talbot_etal_2015_42,Tapinella_panuloides,Tapinella panuloides,cellobiohydrolase,82.1910730208258
Talbot_etal_2015_43,Tomentella_sublilicina,Tomentella sublilicina,cellobiohydrolase,0.005902340871743
Talbot_etal_2015_44,Trametes_versicolor,Trametes versicolor,cellobiohydrolase,1400.72856384197
Talbot_etal_2015_45,Tricholoma_flavovirens,Tricholoma equestre,cellobiohydrolase,0.484089836136707
Talbot_etal_2015_46,Tricholoma_imbricatum,Tricholoma imbricatum,cellobiohydrolase,339.396546063365
Talbot_etal_2015_47,Ustilago_maydis,Ustilago maydis,cellobiohydrolase,0.473690375280711
Talbot_etal_2015_48,Wolfiporia_cocos,Wolfiporia cocos,cellobiohydrolase,47.7637968989469
Crowther-Maynard_1,Armillaria_gallica,Armillaria gallica,beta_glucosidase,19.33
Crowther-Maynard_2,Armillaria_gallica,Armillaria gallica,beta_glucosidase,15.33
Crowther-Maynard_3,Armillaria_gallica,Armillaria gallica,beta_glucosidase,21.33
Crowther-Maynard_4,Armillaria_gallica,Armillaria gallica,beta_glucosidase,12.67
Crowther-Maynard_6,Armillaria_gallica,Armillaria gallica,beta_glucosidase,17.33
Crowther-Maynard_7,Armillaria_gallica,Armillaria gallica,beta_glucosidase,4
Crowther-Maynard_9,Armillaria_gallica,Armillaria gallica,beta_glucosidase,26
Crowther-Maynard_10,Armillaria_gallica,Armillaria gallica,beta_glucosidase,22
Crowther-Maynard_11,Asterostroma_muscicola,Asterostroma muscicola,beta_glucosidase,10.67
Crowther-Maynard_12,Armillaria_sinapina,Armillaria sinapina,beta_glucosidase,15.33
Crowther-Maynard_13,Armillaria_tabescens,Armillaria tabescens,beta_glucosidase,84
Crowther-Maynard_14,Armillaria_tabescens,Armillaria tabescens,beta_glucosidase,45.33
Crowther-Maynard_16,Fomes_fomentarius,Fomes fomentarius,beta_glucosidase,12
Crowther-Maynard_17,Hyphodontia_crustosa,Basidioradulum crustosum,beta_glucosidase,10
Crowther-Maynard_18,Hyphoderma_setigerum,Hyphoderma setigerum,beta_glucosidase,38
Crowther-Maynard_19,Hyphoderma_setigerum,Hyphoderma setigerum,beta_glucosidase,20.67
Crowther-Maynard_20,Laetiporus_caribensis,Laetiporus caribensis,beta_glucosidase,37.33
Crowther-Maynard_21,Laetiporus_conifericola,Laetiporus conifericola,beta_glucosidase,17.33
Crowther-Maynard_22,Lentinus_crinitus,Lentinus crinitus,beta_glucosidase,1.33
Crowther-Maynard_23,Laetiporus_gilbertsonii,Laetiporus gilbertsonii,beta_glucosidase,14
Crowther-Maynard_24,Laetiporus_huroniensis,Laetiporus huroniensis,beta_glucosidase,12
Crowther-Maynard_25,Mycoacia_meridionalis,Mycoacia meridionalis,beta_glucosidase,26.67
Crowther-Maynard_26,Merulius_tremellosus,Phlebia tremellosa,beta_glucosidase,14
Crowther-Maynard_27,Merulius_tremellosus,Phlebia tremellosa,beta_glucosidase,13.33
Crowther-Maynard_29,Phlebiopsis_flavidoalba,Phlebiopsis flavidoalba,beta_glucosidase,14.67
Crowther-Maynard_30,Phlebiopsis_flavidoalba,Phlebiopsis flavidoalba,beta_glucosidase,14.67
Crowther-Maynard_31,Phellinus_gilvus,Phellinus gilvus,beta_glucosidase,14.67
Crowther-Maynard_32,Phellinus_hartigii,Phellinus hartigii,beta_glucosidase,16.67
Crowther-Maynard_33,Porodisculus_pendulus,Porodisculus pendulus,beta_glucosidase,19.33
Crowther-Maynard_34,Phellinus_robiniae,Phellinus robiniae,beta_glucosidase,12
Crowther-Maynard_35,Phellinus_robiniae,Phellinus robiniae,beta_glucosidase,9.33
Crowther-Maynard_36,Phlebia_rufa,Phlebia rufa,beta_glucosidase,4
Crowther-Maynard_37,Phlebia_rufa,Phlebia rufa,beta_glucosidase,10.67
Crowther-Maynard_38,Pycnoporus_sanguineus,Pycnoporus sanguineus,beta_glucosidase,12.67
Crowther-Maynard_39,Resinicium_saccharicola,Resinicium saccharicola,beta_glucosidase,12.67
Crowther-Maynard_40,Schizophyllum_commune,Schizophyllum commune,beta_glucosidase,37.33
Crowther-Maynard_41,Schizophyllum_commune,Schizophyllum commune,beta_glucosidase,45.33
Crowther-Maynard_42,Tyromyces_chioneus,Tyromyces chioneus,beta_glucosidase,99.33
Crowther-Maynard_44,Xylobolus_subpileatus,Xylobolus subpileatus,beta_glucosidase,28.67
Talbot_etal_2015_1,Agrocybe_aegerita,Cyclocybe aegerita,beta_glucosidase,116.000924645542
Talbot_etal_2015_2,Amanita_muscaria,Amanita muscaria,beta_glucosidase,17.3264766116566
Talbot_etal_2015_3,Amanita_thiersii,Saproamanita thiersii,beta_glucosidase,83.9661751797121
Talbot_etal_2015_4,Anomoporia-bombycina,Anomoporia-bombycina sp.,beta_glucosidase,184.39079059493
Talbot_etal_2015_5,Armillaria_mellea,Armillaria mellea,beta_glucosidase,404.130110088543
Talbot_etal_2015_6,Auricularia_delicata,Auricularia delicata,beta_glucosidase,860.094717887526
Talbot_etal_2015_7,Bolitinellus_meruloides,Bolitinellus meruloides,beta_glucosidase,589.04604385048
Talbot_etal_2015_8,Botryobasidium_subcoronata,Botryobasidium subcoronata,beta_glucosidase,255.247858194712
Talbot_etal_2015_9,Cenococcum_geophilum,Cenococcum geophilum,beta_glucosidase,399.477920457308
Talbot_etal_2015_10,Coniophora_olivacea,Coniophora olivacea,beta_glucosidase,704.504104096945
Talbot_etal_2015_11,Coniophora_puteana,Coniophora puteana,beta_glucosidase,163.235682502535
Talbot_etal_2015_12,Coprinopsis_atramentaria,Coprinopsis atramentaria,beta_glucosidase,243.729470719528
Talbot_etal_2015_13,Cryptococcus_sp,Cryptococcus sp,beta_glucosidase,106.539893714022
Talbot_etal_2015_14,Dacryopinax_sp,Dacryopinax spathularia,beta_glucosidase,55.2297079820476
Talbot_etal_2015_15,Entoloma_sp,Hericium erinaceum,beta_glucosidase,75.2703962809021
Talbot_etal_2015_16,Fistulina_hepatica,Fistulina hepatica,beta_glucosidase,112.036076631314
Talbot_etal_2015_17,Fomitiporia_mediterranea,Fomitiporia mediterranea,beta_glucosidase,821.146808300991
Talbot_etal_2015_18,Fomitopsis_pinicola,Fomitopsis pinicola,beta_glucosidase,1141.7427088057
Talbot_etal_2015_19,Hericium erinaceum,Hericium erinaceum,beta_glucosidase,472.000293282647
Talbot_etal_2015_20,Hygrophoropsis_auriantiaca,Hygrophoropsis auriantiaca,beta_glucosidase,564.261752955596
Talbot_etal_2015_21,Lactarius_rufus,Lactarius rufus,beta_glucosidase,1.31770405926718
Talbot_etal_2015_22,Lepista_nuda,Lepista nuda,beta_glucosidase,410.539897614762
Talbot_etal_2015_23,Lyophyllum_montanum,Clitocybe glacialis,beta_glucosidase,318.676656705403
Talbot_etal_2015_24,Ossicaulis_lignilitis,Ossicaulis lignilitis,beta_glucosidase,54.231096483688
Talbot_etal_2015_25,Penicillium_ochrochloron,Penicillium ochrochloron,beta_glucosidase,286.207683456633
Talbot_etal_2015_26,Phanerochaete_chrysosporium,Phanerodontia chrysosporium,beta_glucosidase,399.338350660918
Talbot_etal_2015_27,Piloderma_croceum,Piloderma bicolor,beta_glucosidase,208.205370551902
Talbot_etal_2015_28,Pisolithus_tinctorius,Pisolithus arhizus,beta_glucosidase,452.33764651384
Talbot_etal_2015_29,Pleurotus_ostreatus,Pleurotus ostreatus,beta_glucosidase,447.631936934401
Talbot_etal_2015_30,Postia_placenta,Rhodonia placenta,beta_glucosidase,1832.21144928809
Talbot_etal_2015_31,Punctularia_strigosozonata,Punctularia strigosozonata,beta_glucosidase,5993.82009293998
Talbot_etal_2015_32,Pyrenochaeta_cava,Pyrenochaeta cava,beta_glucosidase,285.811523580516
Talbot_etal_2015_33,Rhizopogon_arctostaphyli,Rhizopogon arctostaphyli,beta_glucosidase,143.985335771695
Talbot_etal_2015_34,Rhizopogon_salebrosus,Rhizopogon salebrosus,beta_glucosidase,12.8250111968628
Talbot_etal_2015_35,Rhizopogon_vulgaris,Rhizopogon roseolus,beta_glucosidase,6.89961725447202
Talbot_etal_2015_36,Sebacina_sp,Sebacina sparassoidea,beta_glucosidase,1492.12087128005
Talbot_etal_2015_37,Sistotrema_raduloides,Sistotrema raduloides,beta_glucosidase,200.65781001471
Talbot_etal_2015_38,Stereum_hirsutum,Stereum hirsutum,beta_glucosidase,573.565131396931
Talbot_etal_2015_39,Suillus_brevipes,Suillus brevipes,beta_glucosidase,30.9505944230395
Talbot_etal_2015_40,Suillus_pungens,Suillus pungens,beta_glucosidase,3.0958347279835
Talbot_etal_2015_41,Tapinella_atromentosus,Tapinella atromentosus,beta_glucosidase,18.7606018039913
Talbot_etal_2015_42,Tapinella_panuloides,Tapinella panuloides,beta_glucosidase,272.600277248999
Talbot_etal_2015_43,Tomentella_sublilicina,Tomentella sublilicina,beta_glucosidase,2.17432742398591
Talbot_etal_2015_44,Trametes_versicolor,Trametes versicolor,beta_glucosidase,2011.04651009213
Talbot_etal_2015_45,Tricholoma_flavovirens,Tricholoma equestre,beta_glucosidase,23.7840830057624
Talbot_etal_2015_46,Tricholoma_imbricatum,Tricholoma imbricatum,beta_glucosidase,1457.91771128888
Talbot_etal_2015_47,Ustilago_maydis,Ustilago maydis,beta_glucosidase,2.90941627023216
Talbot_etal_2015_48,Wolfiporia_cocos,Wolfiporia cocos,beta_glucosidase,172.779964418375
Talbot_etal_2015_1,Agrocybe_aegerita,Cyclocybe aegerita,alpha_glucosidase,0.480630891656398
Talbot_etal_2015_2,Amanita_muscaria,Amanita muscaria,alpha_glucosidase,7.14434149583519
Talbot_etal_2015_3,Amanita_thiersii,Saproamanita thiersii,alpha_glucosidase,6.63240534585413
Talbot_etal_2015_4,Anomoporia-bombycina,Anomoporia-bombycina sp.,alpha_glucosidase,152.045332330665
Talbot_etal_2015_5,Armillaria_mellea,Armillaria mellea,alpha_glucosidase,1.5469406238125
Talbot_etal_2015_6,Auricularia_delicata,Auricularia delicata,alpha_glucosidase,49.8866184765533
Talbot_etal_2015_7,Bolitinellus_meruloides,Bolitinellus meruloides,alpha_glucosidase,71.2136681199063
Talbot_etal_2015_8,Botryobasidium_subcoronata,Botryobasidium subcoronata,alpha_glucosidase,1.35898706061683
Talbot_etal_2015_9,Cenococcum_geophilum,Cenococcum geophilum,alpha_glucosidase,0.426053472082891
Talbot_etal_2015_10,Coniophora_olivacea,Coniophora olivacea,alpha_glucosidase,421.021286478107
Talbot_etal_2015_11,Coniophora_puteana,Coniophora puteana,alpha_glucosidase,171.952275733691
Talbot_etal_2015_12,Coprinopsis_atramentaria,Coprinopsis atramentaria,alpha_glucosidase,10.7769745932169
Talbot_etal_2015_13,Cryptococcus_sp,Cryptococcus sp,alpha_glucosidase,3.84671647167871
Talbot_etal_2015_14,Dacryopinax_sp,Dacryopinax spathularia,alpha_glucosidase,6.65367284129836
Talbot_etal_2015_15,Entoloma_sp,Hericium erinaceum,alpha_glucosidase,1.37202375627101
Talbot_etal_2015_16,Fistulina_hepatica,Fistulina hepatica,alpha_glucosidase,4.58432562931557
Talbot_etal_2015_17,Fomitiporia_mediterranea,Fomitiporia mediterranea,alpha_glucosidase,281.724844744891
Talbot_etal_2015_18,Fomitopsis_pinicola,Fomitopsis pinicola,alpha_glucosidase,2.99468348654782
Talbot_etal_2015_19,Hericium erinaceum,Hericium erinaceum,alpha_glucosidase,24.3122251799256
Talbot_etal_2015_20,Hygrophoropsis_auriantiaca,Hygrophoropsis auriantiaca,alpha_glucosidase,53.309710013172
Talbot_etal_2015_21,Lactarius_rufus,Lactarius rufus,alpha_glucosidase,1.55477395715081
Talbot_etal_2015_22,Lepista_nuda,Lepista nuda,alpha_glucosidase,19.7243198613257
Talbot_etal_2015_23,Lyophyllum_montanum,Clitocybe glacialis,alpha_glucosidase,18.7786358791252
Talbot_etal_2015_24,Ossicaulis_lignilitis,Ossicaulis lignilitis,alpha_glucosidase,1.80690168132263
Talbot_etal_2015_25,Penicillium_ochrochloron,Penicillium ochrochloron,alpha_glucosidase,8.75047709123831
Talbot_etal_2015_26,Phanerochaete_chrysosporium,Phanerodontia chrysosporium,alpha_glucosidase,87.412403705175
Talbot_etal_2015_27,Piloderma_croceum,Piloderma bicolor,alpha_glucosidase,2.46904250942085
Talbot_etal_2015_28,Pisolithus_tinctorius,Pisolithus arhizus,alpha_glucosidase,68.2335910722018
Talbot_etal_2015_29,Pleurotus_ostreatus,Pleurotus ostreatus,alpha_glucosidase,3.77853257582009
Talbot_etal_2015_30,Postia_placenta,Rhodonia placenta,alpha_glucosidase,303.478208868443
Talbot_etal_2015_31,Punctularia_strigosozonata,Punctularia strigosozonata,alpha_glucosidase,3136.14982770482
Talbot_etal_2015_32,Pyrenochaeta_cava,Pyrenochaeta cava,alpha_glucosidase,28.4025970529916
Talbot_etal_2015_33,Rhizopogon_arctostaphyli,Rhizopogon arctostaphyli,alpha_glucosidase,0.03463498447636
Talbot_etal_2015_34,Rhizopogon_salebrosus,Rhizopogon salebrosus,alpha_glucosidase,0.13111989314116
Talbot_etal_2015_35,Rhizopogon_vulgaris,Rhizopogon roseolus,alpha_glucosidase,0.628137910168061
Talbot_etal_2015_36,Sebacina_sp,Sebacina sparassoidea,alpha_glucosidase,37.1802093580828
Talbot_etal_2015_37,Sistotrema_raduloides,Sistotrema raduloides,alpha_glucosidase,0.591784416197866
Talbot_etal_2015_38,Stereum_hirsutum,Stereum hirsutum,alpha_glucosidase,53.6669676900262
Talbot_etal_2015_39,Suillus_brevipes,Suillus brevipes,alpha_glucosidase,0.039952658415026
Talbot_etal_2015_40,Suillus_pungens,Suillus pungens,alpha_glucosidase,0.46785555430857
Talbot_etal_2015_41,Tapinella_atromentosus,Tapinella atromentosus,alpha_glucosidase,0.356066634408022
Talbot_etal_2015_42,Tapinella_panuloides,Tapinella panuloides,alpha_glucosidase,10.6662196343123
Talbot_etal_2015_43,Tomentella_sublilicina,Tomentella sublilicina,alpha_glucosidase,0.103717054252981
Talbot_etal_2015_44,Trametes_versicolor,Trametes versicolor,alpha_glucosidase,663.426797677562
Talbot_etal_2015_45,Tricholoma_flavovirens,Tricholoma equestre,alpha_glucosidase,0
Talbot_etal_2015_46,Tricholoma_imbricatum,Tricholoma imbricatum,alpha_glucosidase,27.8747511133333
Talbot_etal_2015_47,Ustilago_maydis,Ustilago maydis,alpha_glucosidase,1.63890675847581
Talbot_etal_2015_48,Wolfiporia_cocos,Wolfiporia cocos,alpha_glucosidase,27.4436250612438
Crowther-Maynard_1,Armillaria_gallica,Armillaria gallica,n_acetyl_glucosaminidase,304
Crowther-Maynard_2,Armillaria_gallica,Armillaria gallica,n_acetyl_glucosaminidase,147.33
Crowther-Maynard_3,Armillaria_gallica,Armillaria gallica,n_acetyl_glucosaminidase,176.67
Crowther-Maynard_4,Armillaria_gallica,Armillaria gallica,n_acetyl_glucosaminidase,176
Crowther-Maynard_6,Armillaria_gallica,Armillaria gallica,n_acetyl_glucosaminidase,78.67
Crowther-Maynard_7,Armillaria_gallica,Armillaria gallica,n_acetyl_glucosaminidase,11.33
Crowther-Maynard_9,Armillaria_gallica,Armillaria gallica,n_acetyl_glucosaminidase,580
Crowther-Maynard_10,Armillaria_gallica,Armillaria gallica,n_acetyl_glucosaminidase,452.67
Crowther-Maynard_11,Asterostroma_muscicola,Asterostroma muscicola,n_acetyl_glucosaminidase,8
Crowther-Maynard_12,Armillaria_sinapina,Armillaria sinapina,n_acetyl_glucosaminidase,86
Crowther-Maynard_13,Armillaria_tabescens,Armillaria tabescens,n_acetyl_glucosaminidase,148
Crowther-Maynard_14,Armillaria_tabescens,Armillaria tabescens,n_acetyl_glucosaminidase,64
Crowther-Maynard_16,Fomes_fomentarius,Fomes fomentarius,n_acetyl_glucosaminidase,56
Crowther-Maynard_17,Hyphodontia_crustosa,Basidioradulum crustosum,n_acetyl_glucosaminidase,28
Crowther-Maynard_18,Hyphoderma_setigerum,Hyphoderma setigerum,n_acetyl_glucosaminidase,62
Crowther-Maynard_19,Hyphoderma_setigerum,Hyphoderma setigerum,n_acetyl_glucosaminidase,19.33
Crowther-Maynard_20,Laetiporus_caribensis,Laetiporus caribensis,n_acetyl_glucosaminidase,150.67
Crowther-Maynard_21,Laetiporus_conifericola,Laetiporus conifericola,n_acetyl_glucosaminidase,84
Crowther-Maynard_22,Lentinus_crinitus,Lentinus crinitus,n_acetyl_glucosaminidase,22
Crowther-Maynard_23,Laetiporus_gilbertsonii,Laetiporus gilbertsonii,n_acetyl_glucosaminidase,116
Crowther-Maynard_24,Laetiporus_huroniensis,Laetiporus huroniensis,n_acetyl_glucosaminidase,56.67
Crowther-Maynard_25,Mycoacia_meridionalis,Mycoacia meridionalis,n_acetyl_glucosaminidase,17.33
Crowther-Maynard_26,Merulius_tremellosus,Phlebia tremellosa,n_acetyl_glucosaminidase,20.67
Crowther-Maynard_27,Merulius_tremellosus,Phlebia tremellosa,n_acetyl_glucosaminidase,19.33
Crowther-Maynard_29,Phlebiopsis_flavidoalba,Phlebiopsis flavidoalba,n_acetyl_glucosaminidase,13.33
Crowther-Maynard_30,Phlebiopsis_flavidoalba,Phlebiopsis flavidoalba,n_acetyl_glucosaminidase,19.33
Crowther-Maynard_31,Phellinus_gilvus,Phellinus gilvus,n_acetyl_glucosaminidase,22
Crowther-Maynard_32,Phellinus_hartigii,Phellinus hartigii,n_acetyl_glucosaminidase,34.67
Crowther-Maynard_33,Porodisculus_pendulus,Porodisculus pendulus,n_acetyl_glucosaminidase,116.67
Crowther-Maynard_34,Phellinus_robiniae,Phellinus robiniae,n_acetyl_glucosaminidase,52.67
Crowther-Maynard_35,Phellinus_robiniae,Phellinus robiniae,n_acetyl_glucosaminidase,15.33
Crowther-Maynard_36,Phlebia_rufa,Phlebia rufa,n_acetyl_glucosaminidase,9.33
Crowther-Maynard_37,Phlebia_rufa,Phlebia rufa,n_acetyl_glucosaminidase,12.67
Crowther-Maynard_38,Pycnoporus_sanguineus,Pycnoporus sanguineus,n_acetyl_glucosaminidase,8
Crowther-Maynard_39,Resinicium_saccharicola,Resinicium saccharicola,n_acetyl_glucosaminidase,70.67
Crowther-Maynard_40,Schizophyllum_commune,Schizophyllum commune,n_acetyl_glucosaminidase,192
Crowther-Maynard_41,Schizophyllum_commune,Schizophyllum commune,n_acetyl_glucosaminidase,30
Crowther-Maynard_42,Tyromyces_chioneus,Tyromyces chioneus,n_acetyl_glucosaminidase,318
Crowther-Maynard_44,Xylobolus_subpileatus,Xylobolus subpileatus,n_acetyl_glucosaminidase,338.67
Talbot_etal_2015_1,Agrocybe_aegerita,Cyclocybe aegerita,n_acetyl_glucosaminidase,19.9736590199872
